datetime,price,qty,adx,,,pl
02.11.2018 13:56,1546.5,1,12.46,0,0,-155
05.11.2018 08:36,1556.8,1,23,0,0,-150
05.11.2018 08:44,1550.8,-1,23.78,0,0,300
05.11.2018 09:02,1543.9,-1,18.88,0,0,300
05.11.2018 09:11,1536,-1,28.6,0,0,-155
05.11.2018 09:32,1542.6,1,31.38,0,0,-150
05.11.2018 09:58,1545.9,1,19.05,0,0,-155
05.11.2018 10:35,1538.6,-1,18.15,0,0,-155
05.11.2018 11:41,1535.9,-1,12.69,0,0,-155
05.11.2018 12:10,1541.9,1,15.94,0,0,-150
05.11.2018 13:34,1547.9,1,13.41,0,0,-55
06.11.2018 08:42,1551.8,1,13.88,0,0,-155
06.11.2018 09:28,1552.8,1,12.63,0,0,-150
06.11.2018 09:38,1549.7,-1,12.89,0,0,-155
06.11.2018 11:35,1557.5,1,13.59,0,0,-155
06.11.2018 13:25,1553.6,-1,21.49,0,0,-5
06.11.2018 14:53,1556.7,1,14.65,0,0,10
07.11.2018 08:37,1566.7,1,12.55,0,0,-155
07.11.2018 08:47,1562.5,-1,13.44,0,0,-150
07.11.2018 09:27,1563.9,1,12.5,0,0,300
07.11.2018 09:40,1570,1,14.31,0,0,-155
07.11.2018 10:56,1573.8,1,18.7,0,0,-150
07.11.2018 12:55,1570.8,-1,24.61,0,0,-155
07.11.2018 13:39,1577.8,1,20.48,0,0,-35
08.11.2018 10:02,1584.4,1,12.4,0,0,-155
08.11.2018 10:30,1581.9,-1,14.54,0,0,-155
08.11.2018 11:20,1589,1,15.13,0,0,-155
08.11.2018 12:43,1579.6,-1,14.2,0,0,-155
08.11.2018 13:31,1576.4,-1,14.24,0,0,-150
09.11.2018 08:56,1563.5,-1,30.03,0,0,300
09.11.2018 09:10,1555.9,-1,38.83,0,0,-155
09.11.2018 09:34,1560.3,1,44.64,0,0,-150
09.11.2018 09:59,1558.3,-1,35.15,0,0,-155
09.11.2018 10:34,1559.7,1,20.22,0,0,-155
09.11.2018 10:48,1554.5,-1,16.2,0,0,300
09.11.2018 11:15,1546.5,-1,26.55,0,0,-155
09.11.2018 12:34,1541.4,-1,28.98,0,0,-155
09.11.2018 13:40,1545.9,1,26.7,0,0,300
12.11.2018 08:50,1539.9,-1,27.66,0,0,300
12.11.2018 09:03,1531.6,-1,40.51,0,0,-155
12.11.2018 09:14,1537.4,1,43.17,0,0,-155
12.11.2018 09:21,1534.5,-1,37.23,0,0,-155
12.11.2018 09:54,1530.3,-1,23.9,0,0,300
12.11.2018 10:15,1523.4,-1,32.09,0,0,-155
12.11.2018 10:57,1531.3,1,17.44,0,0,300
12.11.2018 11:11,1535.5,1,22.9,0,0,-155
12.11.2018 12:06,1531.7,-1,22.6,0,0,300
12.11.2018 12:59,1530.3,1,21.41,0,0,300
12.11.2018 13:18,1537,1,19.03,0,0,-150
12.11.2018 13:48,1539.8,1,19.59,0,0,-155
12.11.2018 13:59,1533.2,-1,18.36,0,0,165
12.11.2018 14:33,1527.2,1,16.41,0,0,-50
13.11.2018 08:51,1532.5,-1,15.87,0,0,300
13.11.2018 09:05,1527.4,-1,13.28,0,0,-155
13.11.2018 09:09,1532.2,1,12.65,0,0,-155
13.11.2018 09:21,1526.3,-1,11.85,0,0,300
13.11.2018 09:38,1526.9,1,20.7,0,0,-155
13.11.2018 09:44,1525.6,1,16.37,0,0,-155
13.11.2018 10:02,1532.3,1,12.58,0,0,300
13.11.2018 10:19,1539.7,1,26.89,0,0,-155
13.11.2018 10:45,1535.6,-1,26.06,0,0,-155
13.11.2018 11:14,1534.1,-1,18.78,0,0,300
13.11.2018 11:41,1527.9,-1,18.76,0,0,300
13.11.2018 13:06,1522.2,-1,25.16,0,0,300
13.11.2018 13:24,1516.1,-1,34.36,0,0,-155
14.11.2018 08:46,1532.4,1,38.51,0,0,-155
14.11.2018 08:56,1529.1,-1,32.4,0,0,-150
14.11.2018 09:15,1524.8,-1,22.8,0,0,300
14.11.2018 09:52,1518.1,-1,19.06,0,0,300
14.11.2018 11:03,1511,1,32.14,0,0,300
14.11.2018 11:25,1515.1,1,23.95,0,0,-155
14.11.2018 11:35,1510.5,-1,21.28,0,0,300
14.11.2018 12:44,1498.8,-1,22.26,0,0,-155
14.11.2018 13:15,1502,1,28.79,0,0,300
14.11.2018 13:55,1509.7,1,13.33,0,0,300
15.11.2018 08:37,1499.1,1,15.8,0,0,-155
15.11.2018 08:45,1500.2,1,16.29,0,0,-155
15.11.2018 08:52,1496.4,-1,15.62,0,0,-155
15.11.2018 09:17,1497.9,1,11.93,0,0,-155
15.11.2018 09:36,1490.5,-1,13.41,0,0,-155
15.11.2018 09:51,1499.2,1,15.29,0,0,-155
15.11.2018 10:03,1493.4,-1,15.07,0,0,-155
15.11.2018 10:07,1501.7,1,14.85,0,0,300
15.11.2018 11:17,1509.9,-1,26.17,0,0,-155
15.11.2018 11:51,1509.7,-1,14.32,0,0,300
15.11.2018 12:12,1503.4,-1,19.52,0,0,-155
15.11.2018 12:18,1509.3,1,17.87,0,0,300
15.11.2018 12:24,1515.9,1,19.82,0,0,300
15.11.2018 12:57,1521.5,1,31.77,0,0,-155
16.11.2018 08:37,1512.2,-1,13.88,0,0,-155
16.11.2018 08:48,1518.7,1,14.38,0,0,300
16.11.2018 09:06,1523.7,1,25.08,0,0,-155
16.11.2018 09:08,1518.7,-1,23.36,0,0,-155
16.11.2018 09:33,1526.2,1,17.45,0,0,-150
16.11.2018 09:51,1521.1,-1,18.52,0,0,-155
16.11.2018 10:17,1519.2,-1,15.64,0,0,300
16.11.2018 10:34,1515.1,-1,20.33,0,0,-155
16.11.2018 11:35,1518.8,1,17.87,0,0,300
16.11.2018 11:50,1526,1,29.64,0,0,-155
16.11.2018 12:09,1519.8,-1,21.84,0,0,-155
16.11.2018 13:07,1521.1,1,17.31,0,0,300
19.11.2018 08:44,1527.3,1,12.52,0,0,-155
19.11.2018 08:51,1519,-1,13.95,0,0,300
19.11.2018 09:07,1512.6,-1,27.14,0,0,-155
19.11.2018 09:23,1509.5,-1,32.22,0,0,-155
19.11.2018 09:51,1516,1,24.04,0,0,-155
19.11.2018 10:15,1511.8,-1,22.4,0,0,300
19.11.2018 10:42,1506.6,-1,22.55,0,0,300
19.11.2018 10:54,1497.4,-1,32.2,0,0,-155
19.11.2018 11:09,1496.2,-1,38.96,0,0,-155
19.11.2018 11:13,1498.6,1,36.24,0,0,300
19.11.2018 11:47,1503.1,1,21.64,0,0,-155
19.11.2018 12:10,1501.3,-1,15.66,0,0,300
19.11.2018 13:00,1493.9,-1,13.43,0,0,-155
19.11.2018 13:38,1494.4,-1,15.19,0,0,-155
19.11.2018 13:40,1498.4,1,13.8,0,0,300
20.11.2018 08:34,1482.4,1,28.16,0,0,-155
20.11.2018 08:39,1484.5,1,19.32,0,0,-155
20.11.2018 08:46,1481.6,-1,15.76,0,0,300
20.11.2018 08:51,1474.2,-1,17.91,0,0,300
20.11.2018 09:08,1469.9,-1,24.51,0,0,-150
20.11.2018 09:21,1474.9,1,21.51,0,0,300
20.11.2018 09:38,1486,1,29.25,0,0,-155
20.11.2018 10:18,1480.6,-1,18.34,0,0,-155
20.11.2018 10:37,1484,1,20.23,0,0,300
20.11.2018 10:44,1490.8,1,22.44,0,0,-155
20.11.2018 10:51,1486,-1,24.52,0,0,-155
20.11.2018 11:12,1485.2,-1,12.67,0,0,300
20.11.2018 11:20,1477.9,-1,15.3,0,0,-155
20.11.2018 11:46,1473.1,-1,20.08,0,0,-150
20.11.2018 11:59,1473.7,-1,23.84,0,0,-155
20.11.2018 12:20,1470,-1,20.91,0,0,-155
20.11.2018 13:14,1472.6,1,18.22,0,0,-155
20.11.2018 13:34,1475.1,1,13.91,0,0,-155
20.11.2018 13:49,1469.5,-1,12.51,0,0,-155
21.11.2018 08:43,1475.4,-1,15,0,0,-150
21.11.2018 08:45,1479.6,1,13.8,0,0,300
21.11.2018 09:00,1485.7,1,18.67,0,0,300
21.11.2018 10:11,1496.4,1,31.4,0,0,-155
22.11.2018 10:00,1475.8,-1,24.19,0,0,-150
23.11.2018 08:44,1486.8,1,19.86,0,0,-155
23.11.2018 08:56,1490.3,1,25.98,0,0,300
23.11.2018 09:36,1497.4,1,29.57,0,0,-155
23.11.2018 09:46,1494.8,-1,28.18,0,0,-155
23.11.2018 09:58,1496,1,27.24,0,0,-155
23.11.2018 11:09,1494.7,-1,17.34,0,0,-155
23.11.2018 11:53,1489.9,-1,13.77,0,0,-5
26.11.2018 08:45,1505.1,1,23.69,0,0,300
26.11.2018 09:03,1509.4,1,32.21,0,0,-155
26.11.2018 09:28,1506,-1,30.78,0,0,-155
26.11.2018 09:32,1510.8,1,29.79,0,0,-155
26.11.2018 10:13,1509.2,-1,21.92,0,0,300
26.11.2018 10:34,1502.5,-1,18.81,0,0,300
26.11.2018 11:35,1495.5,-1,23.54,0,0,-155
26.11.2018 12:15,1502,1,22.75,0,0,-155
27.11.2018 08:44,1495.7,-1,15.47,0,0,-155
27.11.2018 08:57,1501.1,1,14.23,0,0,-155
27.11.2018 09:15,1503.3,1,13.08,0,0,-155
27.11.2018 09:22,1498.7,-1,12.89,0,0,-155
27.11.2018 09:53,1502.9,1,13.62,0,0,-150
27.11.2018 11:00,1501.6,1,9.46,0,0,-155
27.11.2018 11:31,1493.7,-1,10.95,0,0,-150
27.11.2018 12:16,1492.6,-1,16.55,0,0,-150
27.11.2018 12:37,1494.9,1,13.34,0,0,-155
28.11.2018 08:52,1501.3,1,16.99,0,0,-155
28.11.2018 09:07,1495.8,-1,13.73,0,0,300
28.11.2018 09:14,1491.1,-1,19.44,0,0,300
28.11.2018 09:57,1490.8,1,22.81,0,0,300
28.11.2018 10:07,1497.5,1,21.82,0,0,300
28.11.2018 10:31,1503.6,1,30.42,0,0,-155
28.11.2018 11:00,1505.3,1,28.5,0,0,300
28.11.2018 11:04,1512.3,1,35.38,0,0,300
28.11.2018 11:10,1516.7,1,45.2,0,0,-150
28.11.2018 11:57,1525,1,36.21,0,0,-155
28.11.2018 12:05,1519.6,-1,31.45,0,0,-155
28.11.2018 12:20,1521.5,1,26.48,0,0,270
28.11.2018 14:33,1527.5,-1,12.97,0,0,-70
29.11.2018 08:40,1527.9,1,11.88,0,0,-155
29.11.2018 09:42,1517.7,-1,15.04,0,0,-155
29.11.2018 10:13,1520.9,1,19.99,0,0,300
29.11.2018 11:32,1529.3,1,18.2,0,0,-155
30.11.2018 08:35,1518.7,-1,19.02,0,0,-155
30.11.2018 09:11,1527.6,1,15.92,0,0,-155
30.11.2018 10:49,1529,1,11.23,0,0,-150
30.11.2018 11:48,1522.7,-1,12.29,0,0,-155
30.11.2018 12:49,1526.4,1,12.87,0,0,205
30.11.2018 14:38,1532.4,-1,16.99,0,0,-5
03.12.2018 08:51,1542.2,-1,25.92,0,0,300
03.12.2018 10:28,1535.2,-1,23.67,0,0,-155
03.12.2018 10:42,1529.7,-1,21.97,0,0,-155
03.12.2018 11:11,1533.9,1,25.95,0,0,300
03.12.2018 11:34,1541.1,1,23.46,0,0,-155
03.12.2018 12:54,1539.6,-1,25.04,0,0,-155
03.12.2018 13:28,1543.1,1,17.79,0,0,-40
04.12.2018 08:44,1541.8,-1,19.93,0,0,300
04.12.2018 08:58,1537,-1,23.76,0,0,300
04.12.2018 09:29,1532,-1,31.91,0,0,300
04.12.2018 10:01,1526.1,-1,34.33,0,0,300
04.12.2018 10:35,1517.6,-1,37.58,0,0,-150
04.12.2018 10:49,1517.8,-1,39.33,0,0,300
04.12.2018 11:07,1509.5,-1,42.85,0,0,300
04.12.2018 11:15,1501.9,-1,49.91,0,0,-155
04.12.2018 11:25,1502.1,-1,50.98,0,0,300
04.12.2018 11:39,1502.5,1,39.9,0,0,-155
04.12.2018 12:03,1497.8,-1,21.73,0,0,300
04.12.2018 12:29,1490.6,-1,23.03,0,0,-155
04.12.2018 12:44,1492.2,1,29.82,0,0,300
04.12.2018 13:30,1494.5,-1,16.93,0,0,-155
04.12.2018 13:35,1496.8,1,15.08,0,0,-155
04.12.2018 13:59,1492.3,-1,12.87,0,0,300
06.12.2018 08:32,1455,-1,15.96,0,0,-155
06.12.2018 08:34,1457,1,20.73,0,0,300
06.12.2018 08:49,1457.3,-1,10.61,0,0,300
06.12.2018 09:03,1456.7,1,24.14,0,0,300
06.12.2018 09:09,1461.8,1,25.04,0,0,300
06.12.2018 09:16,1466.1,1,30.9,0,0,-155
06.12.2018 09:20,1463.4,-1,27.26,0,0,-150
06.12.2018 09:25,1458.7,-1,22.73,0,0,-155
06.12.2018 09:33,1459.1,-1,14.98,0,0,300
06.12.2018 10:26,1442.6,-1,28.19,0,0,-155
06.12.2018 10:45,1450.4,1,22.76,0,0,300
06.12.2018 10:53,1460.7,1,31.26,0,0,-155
06.12.2018 11:15,1463.4,1,32.78,0,0,-155
06.12.2018 11:23,1460,-1,29.93,0,0,-155
06.12.2018 11:32,1465.9,1,30.04,0,0,-155
06.12.2018 11:41,1460.9,-1,26.51,0,0,-155
06.12.2018 11:47,1465.6,1,23.97,0,0,-155
06.12.2018 12:18,1456.5,-1,17.63,0,0,-155
06.12.2018 12:45,1461.1,1,21.83,0,0,300
06.12.2018 13:02,1468.2,1,28.82,0,0,-155
06.12.2018 13:19,1458.7,-1,19.25,0,0,-155
06.12.2018 13:32,1462.7,1,16.8,0,0,-155
06.12.2018 13:46,1458.7,-1,10.98,0,0,-155
06.12.2018 13:53,1463.5,1,12.13,0,0,-155
07.12.2018 08:36,1484,1,23.96,0,0,-150
07.12.2018 08:51,1479.1,-1,27.57,0,0,-155
07.12.2018 08:55,1486.5,1,23.77,0,0,-155
07.12.2018 09:07,1484.2,-1,19.85,0,0,300
07.12.2018 09:15,1477.2,-1,18.5,0,0,300
07.12.2018 09:38,1473.1,-1,23.26,0,0,-150
07.12.2018 09:45,1479.3,1,19.84,0,0,-155
07.12.2018 10:08,1471.7,-1,16.72,0,0,300
07.12.2018 10:32,1466,-1,31.17,0,0,-155
07.12.2018 10:55,1464.5,-1,19.58,0,0,300
07.12.2018 11:40,1458.5,-1,22.7,0,0,-155
07.12.2018 11:56,1463.6,1,21.51,0,0,-155
07.12.2018 12:14,1459.7,-1,18.52,0,0,300
07.12.2018 13:00,1448.6,-1,27.37,0,0,-155
07.12.2018 13:20,1452.1,1,30.53,0,0,-155
07.12.2018 13:44,1445.2,-1,19.57,0,0,-155
07.12.2018 13:54,1443.5,-1,19.27,0,0,-155
10.12.2018 08:48,1445.7,-1,11.56,0,0,300
10.12.2018 08:53,1438.8,-1,18.78,0,0,-155
10.12.2018 08:57,1444,1,21.92,0,0,-155
10.12.2018 09:01,1442.3,-1,18.07,0,0,-155
10.12.2018 09:07,1445.6,1,15.73,0,0,-155
10.12.2018 09:15,1448.3,1,13.48,0,0,-150
10.12.2018 09:28,1444.4,-1,14.35,0,0,300
10.12.2018 09:37,1440.3,-1,18.03,0,0,300
10.12.2018 09:43,1433.8,-1,26.56,0,0,-150
10.12.2018 09:49,1437.2,1,29.27,0,0,-155
10.12.2018 09:55,1433.5,-1,30.14,0,0,300
10.12.2018 10:08,1429.6,1,34.65,0,0,-150
10.12.2018 10:25,1422.4,-1,30.96,0,0,-155
10.12.2018 10:31,1430.8,1,21.94,0,0,-155
10.12.2018 10:37,1434.4,1,20.6,0,0,-155
10.12.2018 11:23,1428.3,-1,15.78,0,0,-150
10.12.2018 11:38,1439,1,14.49,0,0,-155
10.12.2018 12:39,1441.1,1,13.8,0,0,-155
10.12.2018 13:33,1445.1,1,11.33,0,0,-150
10.12.2018 14:00,1440.7,-1,18.32,0,0,-50
10.12.2018 14:30,1443.7,1,20.45,0,0,-5
11.12.2018 08:33,1457.7,-1,33.08,0,0,-155
11.12.2018 08:36,1457.9,-1,25.51,0,0,-155
11.12.2018 08:58,1462.4,1,12.74,0,0,-155
11.12.2018 09:13,1458.1,-1,15.07,0,0,-155
11.12.2018 09:22,1463.7,1,13.52,0,0,-155
11.12.2018 09:36,1462.3,-1,14.9,0,0,-155
11.12.2018 09:41,1464.8,1,14.06,0,0,-155
11.12.2018 09:49,1458.1,-1,12.36,0,0,-155
11.12.2018 10:14,1455.7,-1,13.1,0,0,300
11.12.2018 10:54,1454.2,1,23,0,0,-150
11.12.2018 11:06,1446.1,-1,19.46,0,0,300
11.12.2018 12:30,1438.6,-1,18.96,0,0,300
11.12.2018 12:50,1433.6,-1,29.97,0,0,-155
11.12.2018 13:26,1440,1,24.26,0,0,300
11.12.2018 13:32,1444.1,1,27.21,0,0,-150
12.12.2018 09:00,1458.4,1,12.67,0,0,300
12.12.2018 09:41,1463.6,-1,23,0,0,-155
12.12.2018 09:52,1468.9,1,22.06,0,0,-155
12.12.2018 10:35,1462.8,-1,15.52,0,0,-155
12.12.2018 11:05,1469.4,1,12.03,0,0,-150
12.12.2018 11:24,1465.5,-1,11.23,0,0,-150
12.12.2018 11:56,1471.2,1,10.28,0,0,-150
12.12.2018 13:11,1464.2,-1,13.45,0,0,-155
12.12.2018 13:29,1461.5,-1,16.07,0,0,85
12.12.2018 14:39,1464.6,1,16.38,0,0,0
13.12.2018 08:36,1462.6,-1,11.41,0,0,-155
13.12.2018 08:41,1464,1,11.81,0,0,-155
13.12.2018 08:44,1459.8,-1,10.72,0,0,300
13.12.2018 08:54,1450.7,-1,16.54,0,0,-155
13.12.2018 09:06,1459.5,1,18.25,0,0,-155
13.12.2018 09:20,1452.1,-1,13.7,0,0,300
13.12.2018 10:00,1449.7,1,17.6,0,0,-150
13.12.2018 10:18,1448.8,-1,14.35,0,0,-170
13.12.2018 10:56,1447.9,-1,13.45,0,0,300
13.12.2018 13:07,1436.5,-1,14.98,0,0,-155
14.12.2018 08:45,1433.3,1,20.69,0,0,300
14.12.2018 09:27,1435.2,-1,32.28,0,0,-150
14.12.2018 09:43,1437.1,1,23.34,0,0,-155
14.12.2018 10:00,1436.1,-1,19.13,0,0,-155
14.12.2018 10:11,1437.6,1,16.74,0,0,-155
14.12.2018 10:25,1432.6,-1,13.11,0,0,-155
14.12.2018 10:50,1429.4,-1,11.98,0,0,300
14.12.2018 13:03,1421.4,-1,19.48,0,0,300
17.12.2018 08:35,1409.3,-1,20.7,0,0,300
17.12.2018 08:43,1402.7,-1,24.99,0,0,300
17.12.2018 08:53,1395.4,-1,37.95,0,0,-155
17.12.2018 08:58,1402.5,1,36.86,0,0,300
17.12.2018 09:41,1410.1,1,14.11,0,0,300
17.12.2018 10:41,1415.8,-1,30.78,0,0,-155
17.12.2018 11:00,1421.3,1,26.48,0,0,-155
17.12.2018 11:15,1415.1,-1,21.75,0,0,300
17.12.2018 11:31,1408.9,-1,24.7,0,0,300
17.12.2018 12:03,1398.7,-1,46.01,0,0,-155
17.12.2018 12:15,1401.3,1,43.96,0,0,-155
17.12.2018 12:36,1396.1,-1,30.96,0,0,-155
17.12.2018 12:59,1398.7,1,25.5,0,0,-150
17.12.2018 13:04,1395.4,-1,25.07,0,0,-155
17.12.2018 13:55,1390.8,-1,15.93,0,0,-150
18.12.2018 08:46,1400.6,1,11.05,0,0,-155
18.12.2018 09:19,1398.2,-1,16.72,0,0,300
18.12.2018 09:49,1393.6,-1,14.37,0,0,-150
18.12.2018 10:24,1387,-1,21.73,0,0,-155
18.12.2018 10:32,1390,1,24.03,0,0,300
18.12.2018 12:21,1394.9,-1,13.29,0,0,300
18.12.2018 12:30,1388.8,-1,14.28,0,0,300
18.12.2018 13:50,1381.3,-1,27.78,0,0,120
18.12.2018 14:43,1384.4,1,16.8,0,0,15
19.12.2018 08:36,1384.7,1,17,0,0,-155
19.12.2018 08:40,1382.1,-1,15.44,0,0,-155
19.12.2018 08:44,1384.4,1,13.92,0,0,300
19.12.2018 08:57,1388.6,1,15.43,0,0,-155
19.12.2018 09:23,1387.7,1,11.83,0,0,-155
19.12.2018 10:52,1389.1,1,9,0,0,300
19.12.2018 11:26,1395.2,1,17.43,0,0,-155
19.12.2018 12:17,1389.5,-1,20.77,0,0,-155
19.12.2018 12:44,1395.8,1,19.95,0,0,-155
19.12.2018 13:01,1390.5,-1,17.66,0,0,-155
19.12.2018 13:01,1393.1,1,15.35,0,0,-150
19.12.2018 13:03,1387.6,-1,15.79,0,0,300
19.12.2018 13:08,1377.8,-1,31.11,0,0,300
19.12.2018 13:12,1369.3,-1,46.55,0,0,-155
19.12.2018 13:15,1372.5,1,46.76,0,0,300
19.12.2018 13:17,1377,1,36.25,0,0,300
19.12.2018 13:29,1382.5,1,25.12,0,0,300
19.12.2018 13:33,1387.2,1,30.72,0,0,-155
19.12.2018 13:42,1378.5,-1,21.15,0,0,300
19.12.2018 13:44,1371,-1,29.97,0,0,-155
19.12.2018 13:50,1370.5,-1,33.74,0,0,300
19.12.2018 13:52,1363.4,-1,37.2,0,0,-150
19.12.2018 13:56,1361.2,-1,38.74,0,0,300
20.12.2018 08:36,1351,1,23.02,0,0,-155
20.12.2018 08:41,1344,-1,17.8,0,0,-155
20.12.2018 08:45,1348.6,1,20.57,0,0,-150
20.12.2018 08:49,1343.9,-1,16.56,0,0,-155
20.12.2018 08:57,1349.6,1,16.02,0,0,-155
20.12.2018 09:05,1347,-1,15.27,0,0,-155
20.12.2018 09:07,1352.9,1,14.73,0,0,-155
20.12.2018 09:21,1348.5,-1,12.65,0,0,-155
20.12.2018 09:39,1348.4,1,10.77,0,0,300
20.12.2018 09:46,1349.5,-1,13.9,0,0,300
20.12.2018 09:56,1343.6,-1,18.49,0,0,-150
20.12.2018 10:06,1345.1,1,19.06,0,0,-155
20.12.2018 10:15,1339.7,-1,20.47,0,0,300
20.12.2018 10:24,1333.3,-1,25.67,0,0,300
20.12.2018 10:55,1331,1,31.26,0,0,-155
20.12.2018 10:59,1326.6,-1,24.85,0,0,-155
20.12.2018 11:41,1330.4,-1,16.65,0,0,-155
20.12.2018 12:10,1329.1,-1,10.88,0,0,-155
20.12.2018 12:46,1327.9,1,9.74,0,0,-155
20.12.2018 13:02,1321,-1,13.41,0,0,-155
20.12.2018 13:07,1323.1,1,18.31,0,0,-155
20.12.2018 13:10,1316.8,-1,20.97,0,0,-155
20.12.2018 13:23,1321,1,24.35,0,0,-150
20.12.2018 13:31,1324.2,1,19.05,0,0,300
20.12.2018 13:43,1329.3,1,23.56,0,0,300
20.12.2018 13:50,1335.7,1,30.66,0,0,-155
20.12.2018 13:55,1330.9,-1,29.18,0,0,300
21.12.2018 08:32,1327.9,-1,15.71,0,0,-155
21.12.2018 08:41,1329,-1,18.59,0,0,300
21.12.2018 08:57,1326.7,1,21.76,0,0,-155
21.12.2018 09:02,1324.2,-1,19.52,0,0,-155
21.12.2018 09:13,1328,1,20.03,0,0,300
21.12.2018 09:16,1335.4,1,25.25,0,0,-150
21.12.2018 09:37,1333.2,-1,24.65,0,0,300
21.12.2018 10:00,1329.1,-1,16.83,0,0,300
21.12.2018 10:07,1322.8,-1,20.23,0,0,300
21.12.2018 11:08,1312.2,-1,24.66,0,0,300
21.12.2018 11:20,1304.9,-1,37.72,0,0,-155
21.12.2018 11:42,1308.9,1,34.45,0,0,-150
21.12.2018 11:47,1312.4,1,25.71,0,0,-155
21.12.2018 11:50,1306,-1,22.56,0,0,300
21.12.2018 12:08,1301.2,-1,20.83,0,0,-155
21.12.2018 12:53,1305.5,-1,17.45,0,0,-155
21.12.2018 13:52,1306.9,1,12.96,0,0,-155
21.12.2018 13:58,1302,-1,11.64,0,0,-155
24.12.2018 08:48,1280.2,-1,16.42,0,0,-155
24.12.2018 08:54,1278.1,-1,22.78,0,0,-155
24.12.2018 09:07,1274.9,-1,18.73,0,0,-155
24.12.2018 09:11,1282.5,1,19.31,0,0,-155
24.12.2018 09:23,1282.1,1,13.78,0,0,300
24.12.2018 09:39,1288.4,1,17.26,0,0,300
24.12.2018 09:42,1292.9,1,23.99,0,0,-155
24.12.2018 10:01,1295.6,1,15.75,0,0,-155
24.12.2018 10:05,1289.3,-1,18.15,0,0,-150
24.12.2018 10:18,1290,-1,12.44,0,0,-155
24.12.2018 10:26,1288,-1,10.4,0,0,-150
24.12.2018 10:39,1288.4,-1,11.05,0,0,300
24.12.2018 10:48,1283.2,-1,16.46,0,0,-150
24.12.2018 11:13,1281.3,-1,13.49,0,0,-155
24.12.2018 11:26,1285,1,15.87,0,0,-155
24.12.2018 11:55,1271.9,-1,22.38,0,0,300
24.12.2018 12:04,1265,-1,33.12,0,0,-105
26.12.2018 08:31,1279.1,1,15.33,0,0,-155
26.12.2018 09:05,1274.9,-1,13.92,0,0,-155
26.12.2018 09:26,1280.5,1,19.35,0,0,-155
26.12.2018 09:54,1269.7,-1,12.24,0,0,-155
26.12.2018 10:38,1284.2,1,17.95,0,0,300
26.12.2018 11:01,1294,1,41.81,0,0,-150
26.12.2018 11:10,1296.2,1,46.42,0,0,300
26.12.2018 11:48,1302.7,1,37.05,0,0,-150
26.12.2018 12:17,1298.3,-1,22.74,0,0,-150
26.12.2018 12:47,1305.4,1,13.94,0,0,300
26.12.2018 14:03,1313.3,1,22.52,0,0,300
27.12.2018 08:32,1315.3,1,11.18,0,0,300
27.12.2018 08:38,1323,1,17.29,0,0,-155
27.12.2018 08:44,1315.4,-1,16.27,0,0,300
27.12.2018 08:52,1308.1,-1,17.28,0,0,-155
27.12.2018 09:03,1315.1,1,17.37,0,0,-155
27.12.2018 09:08,1309.9,-1,14.33,0,0,-155
27.12.2018 09:17,1313.8,1,14.19,0,0,-155
27.12.2018 09:22,1312.2,-1,12.68,0,0,-155
27.12.2018 09:53,1310.3,-1,10.14,0,0,-155
27.12.2018 10:30,1317,1,18.69,0,0,-155
27.12.2018 10:44,1312.2,-1,20.76,0,0,-155
27.12.2018 11:18,1314.5,1,12.4,0,0,-155
27.12.2018 11:28,1306.6,-1,12.17,0,0,300
27.12.2018 12:29,1296.9,-1,18.9,0,0,-150
27.12.2018 12:50,1294.3,-1,24.33,0,0,-155
27.12.2018 13:05,1296.2,1,26.77,0,0,-155
27.12.2018 13:16,1289.9,-1,27.19,0,0,-155
27.12.2018 13:42,1296.6,1,22.74,0,0,300
28.12.2018 08:41,1338.4,1,13.64,0,0,300
28.12.2018 08:45,1344.5,1,18.79,0,0,-155
28.12.2018 08:50,1339.8,-1,22.84,0,0,-155
28.12.2018 08:54,1341.4,1,18.44,0,0,-155
28.12.2018 09:04,1336.3,-1,11.86,0,0,-155
28.12.2018 09:23,1336.7,-1,11.08,0,0,300
28.12.2018 09:36,1327.3,-1,24.13,0,0,-155
28.12.2018 09:44,1330.6,1,24.61,0,0,300
28.12.2018 09:54,1335.4,1,20.02,0,0,-155
28.12.2018 10:02,1328.4,-1,16.81,0,0,-155
28.12.2018 10:12,1331.6,1,14.26,0,0,300
28.12.2018 10:48,1332.2,-1,11.17,0,0,-155
28.12.2018 11:07,1339.2,1,11.91,0,0,-155
28.12.2018 11:21,1335.5,-1,12.83,0,0,-155
28.12.2018 12:31,1330.2,-1,9.27,0,0,-155
28.12.2018 12:46,1335.2,1,11.31,0,0,300
28.12.2018 13:05,1341.3,1,15.79,0,0,300
28.12.2018 13:15,1347.4,1,24.56,0,0,-155
28.12.2018 13:38,1353,1,35.2,0,0,300
28.12.2018 13:53,1360.3,1,44.39,0,0,-155
31.12.2018 08:53,1339.8,-1,16.49,0,0,-155
31.12.2018 09:02,1345,1,20.24,0,0,-155
31.12.2018 09:11,1341.8,-1,18.09,0,0,300
31.12.2018 09:49,1339.7,1,19.61,0,0,-155
31.12.2018 10:03,1334.2,-1,20.92,0,0,300
31.12.2018 10:34,1330.1,-1,22.29,0,0,-155
31.12.2018 10:37,1335,1,20.2,0,0,-150
31.12.2018 10:43,1330.1,-1,16.96,0,0,-155
31.12.2018 10:50,1334,1,14.57,0,0,300
